BOLD code,Frequency,,,
BOLD:AEE9582,2,,,
BOLD:AEE9583,13,,,
BOLD:AEE9586,3,,,
BOLD:AEE9590,12,,,
BOLD:AEE9592,3,,,
BOLD:AEE9593,1,,,
BOLD:AEE9597,6,,,
BOLD:AEE9599,3,,,
BOLD:AEE9600,1,,,
BOLD:AEE9601,1,,,
BOLD:AEE9602,1,,,
BOLD:AEE9605,3,,,
BOLD:AEE9607,1,,,
BOLD:AEE9616,2,,,
BOLD:AEE9617,2,,,
BOLD:AEE9619,1,,,
BOLD:AEE9620,1,,,
BOLD:AEE9621,1,,,
BOLD:AEE9628,37,,,
BOLD:AEE9635,7,,,
BOLD:AEE9641,1,,,
BOLD:AEE9645,12,,,
BOLD:AEE9650,6,,,
BOLD:AEE9651,1,,,
BOLD:AEE9652,2,,,
BOLD:AEE9655,3,,,
BOLD:AEE9665,1,,,
BOLD:AEE9666,4,,,
BOLD:AEE9679,7,,,
BOLD:AEE9680,2,,,
BOLD:AEE9681,2,,,
BOLD:AEE9686,9,,,
BOLD:AEE9689,2,,,
BOLD:AEE9691,2,,,
BOLD:AEE9694,3,,,
BOLD:AEE9699,1,,,
BOLD:AEE9708,1,,,
BOLD:AEE9709,14,,,
BOLD:AEE9710,1,,,
BOLD:AEE9712,12,,,
BOLD:AEE9715,9,,,
BOLD:AEE9721,2,,,
BOLD:AEE9725,1,,,
BOLD:AEE9726,4,,,
BOLD:AEE9727,10,,,
BOLD:AEE9728,15,,,
BOLD:AEE9731,3,,,
BOLD:AEE9738,8,,,
BOLD:AEE9740,1,,,
BOLD:AEE9741,6,,,
BOLD:AEE9742,1,,,
BOLD:AEE9743,2,,,
BOLD:AEE9744,8,,,
BOLD:AEE9750,1,,,
BOLD:AEE9755,1,,,
BOLD:AEE9756,16,,,
BOLD:AEE9757,1,,,
BOLD:AEE9758,4,,,
BOLD:AEE9763,1,,,
BOLD:AEE9773,2,,,
BOLD:AEE9774,1,,,
BOLD:AEE9775,4,,,
BOLD:AEE9779,4,,,
BOLD:AEE9780,17,,,
BOLD:AEE9785,1,,,
BOLD:AEE9790,6,,,
BOLD:AEE9791,1,,,
BOLD:AEE9793,4,,,
BOLD:AEE9798,1,,,
BOLD:AEE9810,1,,,
BOLD:AEE9811,4,,,
BOLD:AEE9815,1,,,
BOLD:AEE9821,14,,,
BOLD:AEE9823,1,,,
BOLD:AEE9824,5,,,
BOLD:AEE9829,2,,,
BOLD:AEE9830,1,,,
BOLD:AEE9832,10,,,
BOLD:AEE9834,3,,,
BOLD:AEE9836,1,,,
BOLD:AEE9837,1,,,
BOLD:AEE9838,4,,,
BOLD:AEE9845,4,,,
BOLD:AEE9846,3,,,
BOLD:AEE9852,2,,,
BOLD:AEE9855,1,,,
BOLD:AEE9856,3,,,
BOLD:AEE9865,1,,,
BOLD:AEE9868,1,,,
BOLD:AEE9871,1,,,
BOLD:AEE9873,1,,,
BOLD:AEE9874,3,,,
BOLD:AEE9881,1,,,
BOLD:AEE9884,3,,,
BOLD:AEE9899,29,,,
BOLD:AEE9900,1,,,
BOLD:AEE9901,4,,,
BOLD:AEE9902,2,,,
BOLD:AEE9904,10,,,
BOLD:AEE9907,54,,,
BOLD:AEE9911,1,,,
BOLD:AEE9916,1,,,
BOLD:AEE9917,2,,,
BOLD:AEE9918,1,,,
BOLD:AEE9926,17,,,
BOLD:AEE9927,1,,,
BOLD:AEE9930,2,,,
BOLD:AEE9931,6,,,
BOLD:AEE9932,5,,,
BOLD:AEE9939,1,,,
BOLD:AEE9941,1,,,
BOLD:AEE9945,6,,,
BOLD:AEE9947,35,,,
BOLD:AEE9948,1,,,
BOLD:AEE9962,26,,,
BOLD:AEE9977,1,,,
BOLD:AEE9979,14,,,
BOLD:AEF0002,1,,,
BOLD:AEF0004,1,,,
BOLD:AEF0013,10,,,
BOLD:AEF0014,2,,,
BOLD:AEF0015,4,,,
BOLD:AEF0016,2,,,
BOLD:AEF0017,1,,,
BOLD:AEF0020,1,,,
BOLD:AEF0022,5,,,
BOLD:AEF0023,3,,,
BOLD:AEF0024,3,,,
BOLD:AEF0030,6,,,
BOLD:AEF0031,18,,,
BOLD:AEF0034,2,,,
BOLD:AEF0038,3,,,
BOLD:AEF0043,1,,,
BOLD:AEF0044,1,,,
BOLD:AEF0053,1,,,
BOLD:AEF0059,10,,,
BOLD:AEF0060,1,,,
BOLD:AEF0063,2,,,
BOLD:AEF0064,1,,,
BOLD:AEF0065,1,,,
BOLD:AEF0067,3,,,
BOLD:AEF0071,3,,,
BOLD:AEF0073,3,,,
BOLD:AEF0074,4,,,
BOLD:AEF0075,1,,,
BOLD:AEF0090,2,,,
BOLD:AEF0093,3,,,
BOLD:AEF0098,4,,,
BOLD:AEF0100,19,,,
BOLD:AEF0104,1,,,
BOLD:AEF0105,6,,,
BOLD:AEF0106,2,,,
BOLD:AEF0107,11,,,
BOLD:AEF0113,2,,,
BOLD:AEF0118,1,,,
BOLD:AEF0130,1,,,
BOLD:AEF0131,1,,,
BOLD:AEF0134,2,,,
BOLD:AEF0141,1,,,
BOLD:AEF0145,1,,,
BOLD:AEF0147,2,,,
BOLD:AEF0156,1,,,
BOLD:AEF0157,1,,,
BOLD:AEF0164,1,,,
BOLD:AEF0166,2,,,
BOLD:AEF0167,8,,,
BOLD:AEF0178,1,,,
BOLD:AEF0181,1,,,
BOLD:AEF0182,1,,,
BOLD:AEF0193,9,,,
BOLD:AEF0194,1,,,
BOLD:AEF0195,3,,,
BOLD:AEF0200,4,,,
BOLD:AEF0206,1,,,
BOLD:AEF0213,1,,,
BOLD:AEF0221,17,,,
BOLD:AEF0222,13,,,
BOLD:AEF0223,1,,,
BOLD:AEF0224,2,,,
BOLD:AEF0225,3,,,
BOLD:AEF0226,4,,,
BOLD:AEF0229,2,,,
BOLD:AEF0232,3,,,
BOLD:AEF0235,2,,,
BOLD:AEF0239,4,,,
BOLD:AEF0244,1,,,
BOLD:AEF0245,2,,,
BOLD:AEF0246,3,,,
BOLD:AEF0252,8,,,
BOLD:AEF0253,9,,,
BOLD:AEF0258,3,,,
BOLD:AEF0263,26,,,
BOLD:AEF0278,2,,,
BOLD:AEF0279,3,,,
BOLD:AEF0283,25,,,
BOLD:AEF0284,1,,,
BOLD:AEF0285,2,,,
BOLD:AEF0298,4,,,
BOLD:AEF0299,1,,,
BOLD:AEF0306,3,,,
BOLD:AEF0310,40,,,
BOLD:AEF0317,1,,,
BOLD:AEF0318,1,,,
BOLD:AEF0319,7,,,
BOLD:AEF0325,2,,,
BOLD:AEF0326,1,,,
BOLD:AEF0329,1,,,
BOLD:AEF0336,14,,,
BOLD:AEF0337,2,,,
BOLD:AEF0338,1,,,
BOLD:AEF0339,7,,,
BOLD:AEF0342,1,,,
BOLD:AEF0343,2,,,
BOLD:AEF0345,1,,,
BOLD:AEF0346,1,,,
BOLD:AEF0347,1,,,
BOLD:AEF0348,7,,,
BOLD:AEF0350,2,,,
BOLD:AEF0353,2,,,
BOLD:AEF0355,1,,,
BOLD:AEF0356,1,,,
BOLD:AEF0357,2,,,
BOLD:AEF0359,2,,,
BOLD:AEF0360,1,,,
BOLD:AEF0361,2,,,
BOLD:AEF0362,7,,,
BOLD:AEF0369,1,,,
BOLD:AEF0371,2,,,
BOLD:AEF0374,5,,,
BOLD:AEF0376,1,,,
BOLD:AEF0377,12,,,
BOLD:AEF0378,5,,,
BOLD:AEF0379,1,,,
BOLD:AEF0382,7,,,
BOLD:AEF0383,2,,,
BOLD:AEF0385,9,,,
BOLD:AEF0386,1,,,
BOLD:AEF0388,2,,,
BOLD:AEF0389,8,,,
BOLD:AEF0390,1,,,
BOLD:AEF0394,2,,,
BOLD:AEF0398,1,,,
BOLD:AEF0399,1,,,
BOLD:AEF0400,1,,,
BOLD:AEF0401,1,,,
BOLD:AEF0402,2,,,
BOLD:AEF0403,2,,,
BOLD:AEF0405,1,,,
BOLD:AEF0416,1,,,
BOLD:AEF0417,1,,,
BOLD:AEF0418,2,,,
BOLD:AEF0423,3,,,
BOLD:AEF0424,1,,,
BOLD:AEF0425,1,,,
BOLD:AEF0433,1,,,
BOLD:AEF0434,1,,,
BOLD:AEF0435,4,,,
BOLD:AEF0436,2,,,
BOLD:AEF0441,2,,,
BOLD:AEF0442,1,,,
BOLD:AEF0443,1,,,
BOLD:AEF0444,1,,,
BOLD:AEF0445,1,,,
BOLD:AEF0448,2,,,
BOLD:AEF0450,2,,,
BOLD:AEF0453,4,,,
BOLD:AEF0455,2,,,
BOLD:AEF0456,1,,,
BOLD:AEF0459,1,,,
BOLD:AEF0460,1,,,
BOLD:AEF0461,3,,,
BOLD:AEF0462,1,,,
BOLD:AEF0463,1,,,
BOLD:AEF0464,1,,,
BOLD:AEF0465,2,,,
BOLD:AEF0466,5,,,
BOLD:AEF0467,4,,,
BOLD:AEF0470,1,,,
BOLD:AEF0471,1,,,
BOLD:AEF0472,1,,,
BOLD:AEF0474,4,,,
BOLD:AEF0475,5,,,
BOLD:AEF0476,2,,,
BOLD:AEF0477,2,,,
BOLD:AEF0478,1,,,
BOLD:AEF0479,21,,,
BOLD:AEF0480,21,,,
BOLD:AEF0481,1,,,
BOLD:AEF0482,1,,,
BOLD:AEF0483,1,,,
BOLD:AEF0484,1,,,
BOLD:AEF0485,1,,,
BOLD:AEF0486,3,,,
BOLD:AEF0487,4,,,
BOLD:AEF0488,12,,,
BOLD:AEF0489,1,,,
BOLD:AEF0503,2,,,
BOLD:AEF0505,2,,,
BOLD:AEF0510,3,,,
BOLD:AEF0514,4,,,
BOLD:AEF0516,1,,,
BOLD:AEF0519,6,,,
BOLD:AEF0525,3,,,
BOLD:AEF0527,4,,,
BOLD:AEF0528,3,,,
BOLD:AEF0530,7,,,
BOLD:AEF0531,1,,,
BOLD:AEF0537,6,,,
BOLD:AEF0538,2,,,
BOLD:AEF0539,1,,,
BOLD:AEF0540,2,,,
BOLD:AEF0541,1,,,
BOLD:AEF0544,2,,,
BOLD:AEF0545,1,,,
BOLD:AEF0549,1,,,
BOLD:AEF0559,1,,,
BOLD:AEF0560,1,,,
BOLD:AEF0563,2,,,
BOLD:AEF0564,2,,,
BOLD:AEF0565,11,,,
BOLD:AEF0566,1,,,
BOLD:AEF0567,5,,,
BOLD:AEF0572,4,,,
BOLD:AEF0573,4,,,
BOLD:AEF0577,2,,,
BOLD:AEF0578,1,,,
BOLD:AEF0579,94,,,
BOLD:AEF0580,1,,,
BOLD:AEF0583,1,,,
BOLD:AEF0585,2,,,
BOLD:AEF0588,4,,,
BOLD:AEF0594,1,,,
BOLD:AEF0595,1,,,
BOLD:AEF0597,2,,,
BOLD:AEF0599,4,,,
BOLD:AEF0600,10,,,
BOLD:AEF0601,1,,,
BOLD:AEF0602,10,,,
BOLD:AEF0614,1,,,
BOLD:AEF0615,1,,,
BOLD:AEF0618,7,,,
BOLD:AEF0619,1,,,
BOLD:AEF0620,1,,,
BOLD:AEF0621,5,,,
BOLD:AEF0623,1,,,
BOLD:AEF0624,1,,,
BOLD:AEF0625,2,,,
BOLD:AEF0626,2,,,
BOLD:AEF0628,8,,,
BOLD:AEF0629,8,,,
BOLD:AEF0630,1,,,
BOLD:AEF0631,2,,,
BOLD:AEF0633,1,,,
BOLD:AEF0635,1,,,
BOLD:AEF0636,12,,,
BOLD:AEF0648,2,,,
BOLD:AEF0658,1,,,
BOLD:AEF0660,1,,,
BOLD:AEF0661,1,,,
BOLD:AEF0662,2,,,
BOLD:AEF0663,1,,,
BOLD:AEF0664,3,,,
BOLD:AEF0666,2,,,
BOLD:AEF0672,1,,,
BOLD:AEF0680,1,,,
BOLD:AEF0683,3,,,
BOLD:AEF0684,6,,,
BOLD:AEF0685,2,,,
BOLD:AEF0686,1,,,
BOLD:AEF0688,1,,,
BOLD:AEF0689,3,,,
BOLD:AEF0690,7,,,
BOLD:AEF0693,1,,,
BOLD:AEF0694,1,,,
BOLD:AEF0695,3,,,
BOLD:AEF0696,5,,,
BOLD:AEF0702,11,,,
BOLD:AEF0713,1,,,
BOLD:AEF0714,1,,,
BOLD:AEF0715,2,,,
BOLD:AEF0716,2,,,
BOLD:AEF0717,1,,,
BOLD:AEF0718,1,,,
BOLD:AEF0723,2,,,
BOLD:AEF0726,1,,,
BOLD:AEF0727,2,,,
BOLD:AEF0728,2,,,
BOLD:AEF0729,1,,,
BOLD:AEF0730,2,,,
BOLD:AEF0733,3,,,
BOLD:AEF0734,1,,,
BOLD:AEF0735,12,,,
BOLD:AEF0737,2,,,
BOLD:AEF0738,2,,,
BOLD:AEF0740,1,,,
BOLD:AEF0741,2,,,
BOLD:AEF0742,6,,,
BOLD:AEF0745,2,,,
BOLD:AEF0746,2,,,
BOLD:AEF0752,4,,,
BOLD:AEF0753,7,,,
BOLD:AEF0755,1,,,
BOLD:AEF0756,1,,,
BOLD:AEF0757,2,,,
BOLD:AEF0758,1,,,
BOLD:AEF0760,1,,,
BOLD:AEF0761,1,,,
BOLD:AEF0762,5,,,
BOLD:AEF0763,3,,,
BOLD:AEF0764,5,,,
BOLD:AEF0771,2,,,
BOLD:AEF0772,3,,,
BOLD:AEF0773,4,,,
BOLD:AEF0774,1,,,
BOLD:AEF0776,452,,,
BOLD:AEF0777,6,,,
BOLD:AEF0780,1,,,
BOLD:AEF0781,2,,,
BOLD:AEF0784,1,,,
BOLD:AEF0786,1,,,
BOLD:AEF0787,1,,,
BOLD:AEF0789,1,,,
BOLD:AEF0790,6,,,
BOLD:AEF0792,1,,,
BOLD:AEF0799,10,,,
BOLD:AEF0800,1,,,
BOLD:AEF0802,1,,,
BOLD:AEF0803,2,,,
BOLD:AEF0806,3,,,
BOLD:AEF0807,1,,,
BOLD:AEF0808,4,,,
BOLD:AEF0809,4,,,
BOLD:AEF0810,1,,,
BOLD:AEF0815,2,,,
BOLD:AEF0816,1,,,
BOLD:AEF0821,37,,,
BOLD:AEF0823,1,,,
BOLD:AEF0824,1,,,
BOLD:AEF0825,3,,,
BOLD:AEF0827,2,,,
BOLD:AEF0828,2,,,
BOLD:AEF0832,1,,,
BOLD:AEF0833,1,,,
BOLD:AEF0836,1,,,
BOLD:AEF0837,2,,,
BOLD:AEF0838,1,,,
BOLD:AEF0861,3,,,
BOLD:AEF0865,2,,,
BOLD:AEF0866,1,,,
BOLD:AEF0868,2,,,
BOLD:AEF0869,1,,,
BOLD:AEF0874,3,,,
BOLD:AEF0875,2,,,
BOLD:AEF0891,1,,,
BOLD:AEF0892,1,,,
BOLD:AEF0902,3,,,
BOLD:AEF0905,4,,,
BOLD:AEF0907,2,,,
BOLD:AEF0910,2,,,
BOLD:AEF0919,1,,,
BOLD:AEF0923,1,,,
BOLD:AEF0925,1,,,
BOLD:AEF0926,1,,,
BOLD:AEF0929,1,,,
BOLD:AEF0937,9,,,
BOLD:AEF0940,1,,,
BOLD:AEF0941,1,,,
BOLD:AEF0942,4,,,
BOLD:AEF0944,11,,,
BOLD:AEF0945,2,,,
BOLD:AEF0946,3,,,
BOLD:AEF0951,1,,,
BOLD:AEF0953,1,,,
BOLD:AEF0954,2,,,
BOLD:AEF0955,18,,,
BOLD:AEF0957,1,,,
BOLD:AEF0958,1,,,
BOLD:AEF0959,15,,,
BOLD:AEF0960,1,,,
BOLD:AEF0969,5,,,
BOLD:AEF0972,3,,,
BOLD:AEF0973,3,,,
BOLD:AEF0974,3,,,
BOLD:AEF0975,24,,,
BOLD:AEF0976,11,,,
BOLD:AEF0977,1,,,
BOLD:AEF0981,1,,,
BOLD:AEF0985,2,,,
BOLD:AEF0987,1,,,
BOLD:AEF0989,1,,,
BOLD:AEF0990,2,,,
BOLD:AEF0991,4,,,
BOLD:AEF0992,7,,,
BOLD:AEF0994,2,,,
BOLD:AEF0995,1,,,
BOLD:AEF1000,2,,,
BOLD:AEF1001,2,,,
BOLD:AEF1005,3,,,
BOLD:AEF1006,3,,,
BOLD:AEF1009,1,,,
BOLD:AEF1010,1,,,
BOLD:AEF1016,2,,,
BOLD:AEF1017,1,,,
BOLD:AEF1022,6,,,
BOLD:AEF1024,3,,,
BOLD:AEF1027,3,,,
BOLD:AEF1028,2,,,
BOLD:AEF1029,2,,,
BOLD:AEF1030,2,,,
BOLD:AEF1034,2,,,
BOLD:AEF1041,3,,,
BOLD:AEF1044,1,,,
BOLD:AEF1045,5,,,
BOLD:AEF1048,1,,,
BOLD:AEF1051,1,,,
BOLD:AEF1055,6,,,
BOLD:AEF1058,1,,,
BOLD:AEF1062,2,,,
BOLD:AEF1063,1,,,
BOLD:AEF1064,3,,,
BOLD:AEF1065,6,,,
BOLD:AEF1066,5,,,
BOLD:AEF1067,1,,,
BOLD:AEF1068,2,,,
BOLD:AEF1070,4,,,
BOLD:AEF1074,1,,,
BOLD:AEF1079,1,,,
BOLD:AEF1080,1,,,
BOLD:AEF1083,4,,,
BOLD:AEF1084,1,,,
BOLD:AEF1085,2,,,
BOLD:AEF1086,1,,,
BOLD:AEF1087,8,,,
BOLD:AEF1091,1,,,
BOLD:AEF1095,1,,,
BOLD:AEF1096,2,,,
BOLD:AEF1097,1,,,
BOLD:AEF1098,2,,,
BOLD:AEF1099,1,,,
BOLD:AEF1102,1,,,
BOLD:AEF1103,2,,,
BOLD:AEF1105,2,,,
BOLD:AEF1106,1,,,
BOLD:AEF1109,2,,,
BOLD:AEF1110,2,,,
BOLD:AEF1111,2,,,
BOLD:AEF1114,1,,,
BOLD:AEF1115,8,,,
BOLD:AEF1116,3,,,
BOLD:AEF1117,1,,,
BOLD:AEF1118,5,,,
BOLD:AEF1122,2,,,
BOLD:AEF1123,1,,,
BOLD:AEF1124,3,,,
BOLD:AEF1127,2,,,
BOLD:AEF1128,1,,,
BOLD:AEF1129,2,,,
BOLD:AEF1130,2,,,
BOLD:AEF1140,6,,,
BOLD:AEF1142,2,,,
BOLD:AEF1146,3,,,
BOLD:AEF1147,1,,,
BOLD:AEF1153,9,,,
BOLD:AEF1154,1,,,
BOLD:AEF1155,1,,,
BOLD:AEF1157,2,,,
BOLD:AEF1159,1,,,
BOLD:AEF1163,5,,,
BOLD:AEF1165,3,,,
BOLD:AEF1167,3,,,
BOLD:AEF1168,2,,,
BOLD:AEF1169,2,,,
BOLD:AEF1173,4,,,
BOLD:AEF1174,3,,,
BOLD:AEF1176,5,,,
BOLD:AEF1177,1,,,
BOLD:AEF1184,2,,,
BOLD:AEF1185,1,,,
BOLD:AEF1186,11,,,
BOLD:AEF1198,6,,,
BOLD:AEF1202,2,,,
BOLD:AEF1208,1,,,
BOLD:AEF1209,1,,,
BOLD:AEF1210,4,,,
BOLD:AEF1212,4,,,
BOLD:AEF1220,8,,,
BOLD:AEF1223,3,,,
BOLD:AEF1226,2,,,
BOLD:AEF1228,1,,,
BOLD:AEF1230,1,,,
BOLD:AEF1231,1,,,
BOLD:AEF1233,2,,,
BOLD:AEF1235,2,,,
BOLD:AEF1237,1,,,
BOLD:AEF1243,5,,,
BOLD:AEF1245,7,,,
BOLD:AEF1247,2,,,
BOLD:AEF1249,1,,,
BOLD:AEF1257,4,,,
BOLD:AEF1263,2,,,
BOLD:AEF1264,10,,,
BOLD:AEF1265,1,,,
BOLD:AEF1267,1,,,
BOLD:AEF1269,1,,,
BOLD:AEF1270,3,,,
BOLD:AEF1271,2,,,
BOLD:AEF1272,2,,,
BOLD:AEF1273,2,,,
BOLD:AEF1274,5,,,
BOLD:AEF1285,1,,,
BOLD:AEF1289,2,,,
BOLD:AEF1290,3,,,
BOLD:AEF1291,1,,,
BOLD:AEF1295,2,,,
BOLD:AEF1309,2,,,
BOLD:AEF1310,1,,,
BOLD:AEF1311,4,,,
BOLD:AEF1319,1,,,
BOLD:AEF1326,1,,,
BOLD:AEF1330,1,,,
BOLD:AEF1334,4,,,
BOLD:AEF1335,4,,,
BOLD:AEF1336,8,,,
BOLD:AEF1337,1,,,
BOLD:AEF1343,1,,,
BOLD:AEF1345,1,,,
BOLD:AEF1346,5,,,
BOLD:AEF1347,6,,,
BOLD:AEF1350,1,,,
BOLD:AEF1352,5,,,
BOLD:AEF1353,3,,,
BOLD:AEF1356,1,,,
BOLD:AEF1357,1,,,
BOLD:AEF1358,1,,,
BOLD:AEF1360,2,,,
BOLD:AEF1361,9,,,
BOLD:AEF1364,4,,,
BOLD:AEF1368,1,,,
BOLD:AEF1369,2,,,
BOLD:AEF1370,1,,,
BOLD:AEF1374,6,,,
BOLD:AEF1375,2,,,
BOLD:AEF1376,1,,,
BOLD:AEF1378,3,,,
BOLD:AEF1379,3,,,
BOLD:AEF1380,3,,,
BOLD:AEF1381,6,,,
BOLD:AEF1382,11,,,
BOLD:AEF1383,1,,,
BOLD:AEF1384,3,,,
BOLD:AEF1385,1,,,
BOLD:AEF1386,1,,,
BOLD:AEF1390,1,,,
BOLD:AEF1391,1,,,
BOLD:AEF1397,4,,,
BOLD:AEF1399,2,,,
BOLD:AEF1400,1,,,
BOLD:AEF1401,1,,,
BOLD:AEF1404,1,,,
BOLD:AEF1406,1,,,
BOLD:AEF1407,3,,,
BOLD:AEF1408,1,,,
BOLD:AEF1410,12,,,
BOLD:AEF1416,1,,,
BOLD:AEF1433,1,,,
BOLD:AEF1434,3,,,
BOLD:AEF1437,1,,,
BOLD:AEF1450,1,,,
BOLD:AEF1455,3,,,
BOLD:AEF1456,6,,,
BOLD:AEF1457,1,,,
BOLD:AEF1463,3,,,
BOLD:AEF1466,4,,,
BOLD:AEF1468,1,,,
BOLD:AEF1470,1,,,
BOLD:AEF1471,2,,,
BOLD:AEF1474,2,,,
BOLD:AEF1489,1,,,
BOLD:AEF1490,2,,,
BOLD:AEF1491,1,,,
BOLD:AEF1495,2,,,
BOLD:AEF1497,2,,,
BOLD:AEF1502,3,,,
BOLD:AEF1503,3,,,
BOLD:AEF1504,7,,,
BOLD:AEF1505,4,,,
BOLD:AEF1509,1,,,
BOLD:AEF1510,1,,,
BOLD:AEF1515,9,,,
BOLD:AEF1519,2,,,
BOLD:AEF1520,1,,,
BOLD:AEF1525,1,,,
BOLD:AEF1526,1,,,
BOLD:AEF1527,1,,,
BOLD:AEF1528,5,,,
BOLD:AEF1529,2,,,
BOLD:AEF1541,1,,,
BOLD:AEF1542,1,,,
BOLD:AEF1543,4,,,
BOLD:AEF1545,8,,,
BOLD:AEF1550,2,,,
BOLD:AEF1551,1,,,
BOLD:AEF1553,5,,,
BOLD:AEF1554,8,,,
BOLD:AEF1555,3,,,
BOLD:AEF1556,1,,,
BOLD:AEF1558,1,,,
BOLD:AEF1559,1,,,
BOLD:AEF1560,1,,,
BOLD:AEF1567,7,,,
BOLD:AEF1569,1,,,
BOLD:AEF1573,10,,,
BOLD:AEF1574,8,,,
BOLD:AEF1576,2,,,
BOLD:AEF1579,17,,,
BOLD:AEF1580,4,,,
BOLD:AEF1582,6,,,
BOLD:AEF1586,1,,,
BOLD:AEF1587,2,,,
BOLD:AEF1588,7,,,
BOLD:AEF1589,4,,,
BOLD:AEF1590,12,,,
BOLD:AEF1591,6,,,
BOLD:AEF1598,1,,,
BOLD:AEF1599,4,,,
BOLD:AEF1600,2,,,
BOLD:AEF1601,1,,,
BOLD:AEF1610,1,,,
BOLD:AEF1612,2,,,
BOLD:AEF1613,1,,,
BOLD:AEF1614,1,,,
BOLD:AEF1617,1,,,
BOLD:AEF1620,1,,,
BOLD:AEF1621,4,,,
BOLD:AEF1623,4,,,
BOLD:AEF1627,1,,,
BOLD:AEF1628,1,,,
BOLD:AEF1633,2,,,
BOLD:AEF1634,1,,,
BOLD:AEF1635,2,,,
BOLD:AEF1637,4,,,
BOLD:AEF1638,1,,,
BOLD:AEF1641,1,,,
BOLD:AEF1642,1,,,
BOLD:AEF1643,20,,,
BOLD:AEF1644,1,,,
BOLD:AEF1645,1,,,
BOLD:AEF1648,3,,,
BOLD:AEF1650,2,,,
BOLD:AEF1656,1,,,
BOLD:AEF1658,3,,,
BOLD:AEF1659,3,,,
BOLD:AEF1660,2,,,
BOLD:AEF1672,5,,,
BOLD:AEF1673,9,,,
BOLD:AEF1674,2,,,
BOLD:AEF1675,20,,,
BOLD:AEF1679,2,,,
BOLD:AEF1680,1,,,
BOLD:AEF1681,1,,,
BOLD:AEF1683,1,,,
BOLD:AEF1684,1,,,
BOLD:AEF1685,1,,,
BOLD:AEF1686,1,,,
BOLD:AEF1687,2,,,
BOLD:AEF1692,2,,,
BOLD:AEF1693,6,,,
BOLD:AEF1694,1,,,
BOLD:AEF1695,2,,,
BOLD:AEF1696,1,,,
BOLD:AEF1697,2,,,
BOLD:AEF1698,6,,,
BOLD:AEF1699,27,,,
BOLD:AEF1712,1,,,
BOLD:AEF1713,1,,,
BOLD:AEF1714,1,,,
BOLD:AEF1716,2,,,
BOLD:AEF1717,1,,,
BOLD:AEF1719,2,,,
BOLD:AEF1720,4,,,
BOLD:AEF1725,2,,,
BOLD:AEF1726,2,,,
BOLD:AEF1728,7,,,
BOLD:AEF1729,1,,,
BOLD:AEF1735,3,,,
BOLD:AEF1736,1,,,
BOLD:AEF1737,1,,,
BOLD:AEF1738,5,,,
BOLD:AEF1749,2,,,
BOLD:AEF1750,3,,,
BOLD:AEF1751,1,,,
BOLD:AEF1752,8,,,
BOLD:AEF1753,2,,,
BOLD:AEF1754,2,,,
BOLD:AEF1757,2,,,
BOLD:AEF1758,2,,,
BOLD:AEF1761,1,,,
BOLD:AEF1772,1,,,
BOLD:AEF1776,1,,,
BOLD:AEF1780,1,,,
BOLD:AEF1781,2,,,
BOLD:AEF1782,2,,,
BOLD:AEF1783,1,,,
BOLD:AEF1784,1,,,
BOLD:AEF1786,1,,,
BOLD:AEF1788,2,,,
BOLD:AEF1795,2,,,
BOLD:AEF1796,1,,,
BOLD:AEF1797,1,,,
BOLD:AEF1809,2,,,
BOLD:AEF1810,1,,,
BOLD:AEF1813,1,,,
BOLD:AEF1814,1,,,
BOLD:AEF1832,2,,,
BOLD:AEF1833,1,,,
BOLD:AEF1841,1,,,
BOLD:AEF1842,1,,,
BOLD:AEF1843,1,,,
BOLD:AEF1844,3,,,
BOLD:AEF1850,1,,,
BOLD:AEF1857,4,,,
BOLD:AEF1859,13,,,
BOLD:AEF1860,1,,,
BOLD:AEF1861,1,,,
BOLD:AEF1862,2,,,
BOLD:AEF1863,2,,,
BOLD:AEF1865,1,,,
BOLD:AEF1866,1,,,
BOLD:AEF1867,1,,,
BOLD:AEF1868,2,,,
BOLD:AEF1869,3,,,
BOLD:AEF1870,2,,,
BOLD:AEF1871,6,,,
BOLD:AEF1877,1,,,
BOLD:AEF1878,1,,,
BOLD:AEF1879,1,,,
BOLD:AEF1882,1,,,
BOLD:AEF1887,2,,,
BOLD:AEF1893,2,,,
BOLD:AEF1894,1,,,
BOLD:AEF1895,3,,,
BOLD:AEF1897,6,,,
BOLD:AEF1898,2,,,
BOLD:AEF1900,1,,,
BOLD:AEF1904,3,,,
BOLD:AEF1905,1,,,
BOLD:AEF1906,2,,,
BOLD:AEF1908,1,,,
BOLD:AEF1909,1,,,
BOLD:AEF1911,4,,,
BOLD:AEF1912,1,,,
BOLD:AEF1921,2,,,
BOLD:AEF1922,3,,,
BOLD:AEF1924,7,,,
BOLD:AEF1925,10,,,
BOLD:AEF1929,1,,,
BOLD:AEF1930,2,,,
BOLD:AEF1931,1,,,
BOLD:AEF1932,3,,,
BOLD:AEF1933,1,,,
BOLD:AEF1934,1,,,
BOLD:AEF1936,19,,,
BOLD:AEF1937,1,,,
BOLD:AEF1938,2,,,
BOLD:AEF1945,4,,,
BOLD:AEF1958,1,,,
BOLD:AEF1961,1,,,
BOLD:AEF1963,1,,,
BOLD:AEF1964,1,,,
BOLD:AEF1968,1,,,
BOLD:AEF1969,1,,,
BOLD:AEF1983,8,,,
BOLD:AEF1985,6,,,
BOLD:AEF1988,1,,,
